"asvid","Domain","Kingdom","Phylum","Class","Order","Family","Genus","Species","confidence"
"e2fb15f48c9b476fb1895305e0a0a00d","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","","","",0.84
"1ee3bfd50c32c33df6e98c6a78331335","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","",0.92
"8e6809382567e7bbce5d5aaefc21e152","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","","",1
"78b56a4779dc289ad0c3bf90a8e2e25c","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-002","",0.98
"5c311c21e92e2b00118df0fdd46f483e","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","",1
"05f7fe9ed52b2fd7d13970d7a8385230","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.56
"080be1666adc84b4dd2615b4f219565c","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","",0.81
"791748d2e6d6d5a51d82756c4add6ef9","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-004","",0.5
"727190758dc6acd7114e0c7c7e3a415a","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","","",1
"cdf2c41b563c22da63cc582b37af6dba","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","aquaticus",0.99
"02fc1f455a4d4d1a851b3752eef338d4","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Anaeroglobus","geminatus",1
"e5a8973a061d84d38bec2abfa8255d04","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","","",1
"4525d227e06a163ce2b9ca304dcfbe44","Bacteria","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","",0.93
"a8c68ba774405d5b051524c34c2b4ec2","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",1
"d52f2aa5f387b5e598b43ebdc2f694e0","Bacteria","Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Cloacibacillus","",1
"ea52488235f530227f65a4c6e3b27aab","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Intestinimonas","",0.75
"9f878a4a1200a32deeb38319692a532d","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","","",0.66
"c87da826a1ba3eba6f5869328fd130f8","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.55
"cff3e2584d0e3e12034f21c0cd6e2546","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",1
"dcf38666c31e3b45fd83140411caf448","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NC2004 group","",0.55
"aa81949da7fe93cf8fad9ef84aee2edf","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","","",1
"f6e75ae14d11f996de94acb156aaa160","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-002","",0.81
"dfe83662ea96728145d82e2c71c49c81","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","",0.96
"e5ed6e7ed81822ee334ce7323fa96e1b","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",0.99
"2f2ebafd4854acf1e3a55a2a8710fb42","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoanaerobaculum","",1
"710d64a831e18dd1cf640f05a92c7194","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillospira","",0.87
"c514bd6398013c96d34e42a2bade0b37","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","","",0.71
"245895af2304984f0a7f3a18a32e7a4a","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Lautropia","",0.64
"1ea0f1a924a8497891548a8536243426","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-004","",0.65
"df6582974d1714df427af86c8915ae7c","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","",1
"d531fe8ffe25f96c168173bf354adcca","Bacteria","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","",0.79
"a2b76c5a2a0e51d4c83bea6e5167be1b","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","","",1
"207ae2c759c09be976bbb456d7d7eca6","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family XIII AD3011 group","",0.76
"efb71540108125289bc7059eb3c1c43f","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","","","",1
"253469adbb238dcdd3134188d3f80b81","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"deb90060cd7e33d6b3e583a968e4a11e","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","",1
"121e8ceaf74dd1e88c68d7d3d886a6a7","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Harryflintia","",0.87
"ab0b2d18d84a9784cca770c285e56029","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group","",0.67
"f8ad4ff9344b8387da0e9a930dda4b2f","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","","",0.65
"677017237854339b3a02b90c1bc19b7e","Bacteria","Bacteria","Firmicutes","","","","","",0.91
"fcbef690ac0b136b963f14d16ad768a2","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium","",1
"33a12a73d04abd29fd9c4cf312023112","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium","",0.84
"ba23ffc10c5e659e25f4866d48fe9edb","Bacteria","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","",1
"00ec30d9c51dbb697283b28f69370cd6","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae Sedis","",0.7
"17e5041a2ce8cc0a1975e24cdd49f919","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Lautropia","",0.69
"723038c5b5452b5d890f37b20f730e28","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","","",0.79
"2e99448e1eea5c89b5e873441dc39ad4","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Centipeda","",0.63
"fd2eb1fe2266eed160a855f715f7c77e","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","",1
"d3de2ad57ff0460b1d5ab575a30e5841","Bacteria","Bacteria","Patescibacteria","Parcubacteria","","","","",1
"18ea7744f10888e93801088edca52c89","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","","","",0.78
"a503901325d507a6f6b5737753e350db","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","","",0.62
"e9f7d02e967c2cafc57e9734d62b40f9","Bacteria","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","",0.98
"c460ff4b7369e5f55e9f45dfb0b96d4d","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","NK4A214 group","",1
"a09d6150a76ed5b484f9157717ad126a","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","","",1
"d50fe0084836847342908c887cf3cdb8","Bacteria","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7x","",1
"4c7b4d8686052965da02b943e05facca","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","",1
"28b74938eb20e9e3d3eee5c4dc661227","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Eikenella","",0.97
"ef1243f7818d1e35c1e968e8539173cf","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Anaerotruncus","",1
"15160407b18b9845a950cc3f88f7c57d","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","",0.97
"9ded4429dff4b962fd75d93cfddbebae","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","","",0.9
"8878373d3ad2c976f985f829d49dd3e1","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","","","",0.54
"27af011f1ebcc0867bb168193e6a9d27","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Sphaerotilus","",0.7
"85130ab9de10074cb937b4fc23249e8a","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","","",0.97
"09d54634484af541cb6e19cb9fc7a7c9","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella","",1
"d51a86c80708fe4073bb535d8e82d40d","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",0.74
"9d550bab71b8b21528e0f0a59d4903c9","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium","",0.95
"6b2ddef408d50cd0e2dcf59cb7c65dac","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","","","",1
"655273c1c38e976754fa517fa9a40f4a","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",1
"859f553e22532edb011dcd3d24d4d1d5","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",1
"836690da1744dd7e6f6930b135b71fce","Bacteria","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","",1
"85172c177ab8eaa519522b24443a6588","Bacteria","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","",0.86
"65502d721df1fa8637093017d8545c8b","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Angelakisella","",0.83
"871b99772b7ead3ed8a217f566729af6","Bacteria","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriales Incertae Sedis","","",1
"9b6acfb0708fe91f75081d6801659932","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family XIII AD3011 group","",0.87
"69ac5a4c7bcd4b7bd1398b78f0f00080","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","",1
"12f8c91f668ed37c40b570946ab0bf45","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",0.87
"b1ab5f730fc6c880fbb7e7a5e4dd4918","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Hungatella","",0.5
"73de97c193dfcd1c30b3dba7ca5bb716","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","","","",0.73
"138cd2cd89de7a18dc2277cf502addcd","Bacteria","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","",0.9
"d213218a9dc4d986af1990fde5fd378e","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",1
"c5349d0bcea4dc0569ddb40c8a0dafbe","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","","","",0.91
"7b9af9f6d756a3616af0a3486247f7fd","Bacteria","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","","",1
"27265a18623f180a6973df4e67b98803","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.83
"5e3e058ac42d8d22c09f58cab415c15c","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","",0.99
"b5a69fb7a66fdb2bf437bd286b439706","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","",1
"d11e5bc9bb694235d94d004d6c62f3cc","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","",0.92
"a02f80d73235d699c438a2028801657c","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","","",0.78
"4d8dd420aa63fd5c086608d1cb9947b2","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","",0.83
"31f41ddd53ea0e3c7f6f3ad7756afaa0","Bacteria","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","","",0.8
"3de9c74cb0cb995a1c311ee7bdf36fd7","Bacteria","Bacteria","Firmicutes","Bacilli","RF39","","","",1
"2a796504b7e39e416afbf220f4153244","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","","",1
"eb5964fd33f2188929f671e7c620cca7","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-002","",0.93
"cfc3d42da3d4c4df838db0a7f8d76bb6","Bacteria","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella","",1
"5bff3eeb2e99caa564a9924e19238917","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",1
"5749d48ef45a221322441ddcea05f283","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella","",0.79
"497aa38580aba714ec227939456c1c8c","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","",1
"c3f33d1771514f79989b60a13828fddf","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","",0.99
"2501f5f6d4bef38e6209bfeb8c2f0b52","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.89
"e039554b1f3ff16d39369c5b7a2d9605","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","",0.86
"39414efe8e809129734b7c33d06c42b7","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","",1
"6cf1e39ccd2dda3a9c6f413da1a1c24c","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","",0.77
"fb23fd98cea28809bcb9aef11811f340","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Subdoligranulum","",1
"1e163609f08daa4052e3242e5110cca3","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.96
"93a8a3797374e050297bc58d65666a2e","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Scardovia","",0.98
"c8ea945569c472a3c06197f91d5c9b24","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","",0.61
"92c85bfc53399daf3bb14177e39db13f","Bacteria","Bacteria","SAR324 clade(Marine group B)","","","","","",0.85
"a0901407705992dc213ac509ede97d47","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kosakonia","",0.5
"1fc9ec3a3fdc7d611ed88ee82f5c69f0","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"c3e3a9fdab6796d37defb1885405b23c","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.94
"d7f35ed51e8165ed68e2a073672400d9","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",0.65
"becc77f217bb1926d81a9c3496b05267","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-003","",0.62
"abc7ca42b2b6cafe47ed037dbb745e01","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.59
"3582a98f50fbeaad333f2be6dfc34439","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-008","",0.52
"0c60a1652d38dd7b951cea65c8403f12","Bacteria","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Chlamydiaceae","","",0.64
"6f1a633022f77653f9e6a3bd8911ac18","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Aggregatibacter","",0.86
"c6947337e6ee01770bca7e4ed6030567","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group","",0.78
"7a15d05eb33f7c69b583f74017c48428","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"14501466dbbf634116d71b97929b4631","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","",1
"7a6189364354611d1900ddf5ce21b30d","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1","",0.7
"0452ab458411f8ab1250e88d1867e7c8","Bacteria","Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","","","",0.98
"d61c69b34865a589880d0f3ca827e7a3","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","","",0.58
"a5c1cf90f02fe19d78f1326674c5bf60","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","",0.96
"5c5aa0650b47505ced215a1b34bae8a0","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",0.61
"e97725fbbcadfed36a81eb5e5a120067","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"dbcd2d60f5978bafe8c3b97e622c4416","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group","",0.88
"b0310511fd3f7ca5377968505816c5c9","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","",0.63
"65f166dba51118e5bb5b3adc47dfdf6e","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","",0.8
"df8456a1abbfb4c8a2c450b44378d4cb","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","odontolyticus",1
"6526a5f6a8552598f67b3625d32ffbbf","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","",0.7
"ce8d5b3331e1416ed9bb552bc57d649f","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-005","",0.56
"f688c0ca404fdd87ddec435f409a9df0","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","","",0.62
"c21e7149038d0b7dbeea39d9f0869f6b","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","",0.62
"09a7b49aa71cfb08b61fa133ea17614a","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","","","",0.51
"80316b3723eead0742ca7c886e0c8031","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","",0.57
"8574d185aef6f9425da3c4a9738f2a6c","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Sarcina","",0.97
"7b8f0e29245455a2395c6a8db4afdc1b","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","","","",0.93
"b2359854adf13ce342f4128f3cf731f5","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","alimentarium",1
"7bb9a56fb43b901ff4ea5f4c8ffe351b","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-010","",0.67
"cec7a3311658b85efc81386842222e83","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","",0.6
"37a62d1b62289d06767d7f0ddb4c3a5c","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","",0.93
"d4d774aea7156e856a480bc2382d56f9","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","","",0.62
"b0e3567f98dd035aacaea2f8be60baac","Bacteria","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","",1
